Blue,CloudMask,CloudMaskConfidence,Green,ImageDate,ImageName,Lake,NIR,Organization,Red,SWIR1,SWIR2,Sensor,StationID
1058,1,1,1536,6/24/1995,LT50380321995175,Utah,403,UTAHDWQ,1243,63,24,LANDSAT/LT5_SR,4917600
608,1,1,1040,6/24/1995,LT50380321995175,Utah,329,UTAHDWQ,752,15,-10,LANDSAT/LT5_SR,4917770
934,2,1,1243,7/10/1995,LT50380321995191,Utah,583,UTAHDWQ,967,153,131,LANDSAT/LT5_SR,4917310
2836,4,3,3246,7/10/1995,LT50380321995191,Utah,2701,UTAHDWQ,2992,2403,1908,LANDSAT/LT5_SR,4917370
779,2,1,1026,7/10/1995,LT50380321995191,Utah,405,UTAHDWQ,733,84,95,LANDSAT/LT5_SR,4917390
1131,0,1,1466,7/10/1995,LT50380321995191,Utah,1331,UTAHDWQ,1478,283,317,LANDSAT/LT5_SR,4917450
1567,1,1,2050,7/10/1995,LT50380321995191,Utah,666,UTAHDWQ,1657,109,133,LANDSAT/LT5_SR,4917500
1568,1,1,2081,7/10/1995,LT50380321995191,Utah,682,UTAHDWQ,1703,44,15,LANDSAT/LT5_SR,4917520
1511,4,2,1937,7/10/1995,LT50380321995191,Utah,1588,UTAHDWQ,1803,946,722,LANDSAT/LT5_SR,4917600
1330,1,1,1829,7/10/1995,LT50380321995191,Utah,852,UTAHDWQ,1655,233,244,LANDSAT/LT5_SR,4917770
556,1,1,952,7/26/1995,LT50380321995207,Utah,270,UTAHDWQ,612,65,24,LANDSAT/LT5_SR,4917310
591,1,1,1025,7/26/1995,LT50380321995207,Utah,269,UTAHDWQ,641,40,-11,LANDSAT/LT5_SR,4917370
559,1,1,917,7/26/1995,LT50380321995207,Utah,235,UTAHDWQ,584,90,24,LANDSAT/LT5_SR,4917390
446,1,1,694,7/26/1995,LT50380321995207,Utah,344,UTAHDWQ,643,41,24,LANDSAT/LT5_SR,4917450
731,1,1,1103,7/26/1995,LT50380321995207,Utah,273,UTAHDWQ,645,90,24,LANDSAT/LT5_SR,4917500
786,1,1,1209,7/26/1995,LT50380321995207,Utah,335,UTAHDWQ,787,85,97,LANDSAT/LT5_SR,4917520
878,1,1,1360,7/26/1995,LT50380321995207,Utah,997,UTAHDWQ,1184,89,135,LANDSAT/LT5_SR,4917600
484,1,1,916,7/26/1995,LT50380321995207,Utah,344,UTAHDWQ,704,17,24,LANDSAT/LT5_SR,4917770
935,1,1,1469,8/11/1995,LT50380321995223,Utah,422,UTAHDWQ,1041,85,59,LANDSAT/LT5_SR,4917310
944,1,1,1547,8/11/1995,LT50380321995223,Utah,588,UTAHDWQ,1141,140,61,LANDSAT/LT5_SR,4917370
786,1,1,1231,8/11/1995,LT50380321995223,Utah,469,UTAHDWQ,916,9,61,LANDSAT/LT5_SR,4917390
657,1,1,1029,8/11/1995,LT50380321995223,Utah,783,UTAHDWQ,913,138,100,LANDSAT/LT5_SR,4917450
1043,1,1,1504,8/11/1995,LT50380321995223,Utah,447,UTAHDWQ,1115,70,65,LANDSAT/LT5_SR,4917500
1180,1,1,1706,8/11/1995,LT50380321995223,Utah,626,UTAHDWQ,1334,139,60,LANDSAT/LT5_SR,4917520
877,1,1,1354,8/11/1995,LT50380321995223,Utah,834,UTAHDWQ,1147,122,65,LANDSAT/LT5_SR,4917600
833,1,1,1311,8/11/1995,LT50380321995223,Utah,552,UTAHDWQ,1047,91,62,LANDSAT/LT5_SR,4917770
615,,,981,8/20/1995,LT50370321995232,Utah,735,UTAHDWQ,808,33,-18,LANDSAT/LT5_SR,4917450
568,2,1,1085,8/27/1995,LT50380321995239,Utah,344,UTAHDWQ,674,26,59,LANDSAT/LT5_SR,4917310
434,1,1,473,8/27/1995,LT50380321995239,Utah,165,UTAHDWQ,363,66,23,LANDSAT/LT5_SR,4917370
960,4,3,1263,8/27/1995,LT50380321995239,Utah,696,UTAHDWQ,997,533,438,LANDSAT/LT5_SR,4917390
343,2,1,510,8/27/1995,LT50380321995239,Utah,371,UTAHDWQ,428,93,23,LANDSAT/LT5_SR,4917450
1198,1,1,1675,8/27/1995,LT50380321995239,Utah,349,UTAHDWQ,1143,18,68,LANDSAT/LT5_SR,4917500
831,1,1,1148,8/27/1995,LT50380321995239,Utah,346,UTAHDWQ,780,72,-13,LANDSAT/LT5_SR,4917520
1228,4,3,1685,8/27/1995,LT50380321995239,Utah,1663,UTAHDWQ,1511,1335,977,LANDSAT/LT5_SR,4917600
988,4,3,1188,8/27/1995,LT50380321995239,Utah,1121,UTAHDWQ,1075,782,601,LANDSAT/LT5_SR,4917770
1546,4,3,1641,9/5/1995,LT50370321995248,Utah,1767,UTAHDWQ,1512,1029,815,LANDSAT/LT5_SR,4917450
1030,1,1,1458,9/12/1995,LT50380321995255,Utah,451,UTAHDWQ,1155,20,29,LANDSAT/LT5_SR,4917310
1032,1,1,1544,9/12/1995,LT50380321995255,Utah,452,UTAHDWQ,1155,49,-12,LANDSAT/LT5_SR,4917370
1159,1,1,1545,9/12/1995,LT50380321995255,Utah,364,UTAHDWQ,1225,19,28,LANDSAT/LT5_SR,4917390
462,1,1,806,9/12/1995,LT50380321995255,Utah,407,UTAHDWQ,698,76,71,LANDSAT/LT5_SR,4917450
1035,1,1,1501,9/12/1995,LT50380321995255,Utah,410,UTAHDWQ,1051,21,-11,LANDSAT/LT5_SR,4917500
935,1,1,1416,9/12/1995,LT50380321995255,Utah,445,UTAHDWQ,1083,-10,27,LANDSAT/LT5_SR,4917520
976,1,1,1461,9/12/1995,LT50380321995255,Utah,667,UTAHDWQ,1227,49,-11,LANDSAT/LT5_SR,4917600
789,1,1,1241,9/12/1995,LT50380321995255,Utah,407,UTAHDWQ,980,48,71,LANDSAT/LT5_SR,4917770
486,1,1,739,9/21/1995,LT50370321995264,Utah,359,UTAHDWQ,642,42,-18,LANDSAT/LT5_SR,4917450
1128,,,1494,9/21/1995,LT50370321995264,Utah,493,UTAHDWQ,1210,41,-18,LANDSAT/LT5_SR,4917770
993,1,1,1492,9/28/1995,LT50380321995271,Utah,424,UTAHDWQ,1035,39,72,LANDSAT/LT5_SR,4917310
1201,1,1,1591,9/28/1995,LT50380321995271,Utah,331,UTAHDWQ,1199,-20,26,LANDSAT/LT5_SR,4917370
1075,1,1,1536,9/28/1995,LT50380321995271,Utah,357,UTAHDWQ,1125,51,-15,LANDSAT/LT5_SR,4917390
415,1,1,710,9/28/1995,LT50380321995271,Utah,306,UTAHDWQ,537,50,78,LANDSAT/LT5_SR,4917450
1320,4,1,1778,9/28/1995,LT50380321995271,Utah,501,UTAHDWQ,1243,242,317,LANDSAT/LT5_SR,4917500
1044,1,1,1440,9/28/1995,LT50380321995271,Utah,350,UTAHDWQ,1045,81,-17,LANDSAT/LT5_SR,4917520
1144,4,1,1540,9/28/1995,LT50380321995271,Utah,685,UTAHDWQ,1202,80,29,LANDSAT/LT5_SR,4917600
1147,1,1,1536,9/28/1995,LT50380321995271,Utah,404,UTAHDWQ,1242,51,31,LANDSAT/LT5_SR,4917770
520,1,1,662,10/7/1995,LT50370321995280,Utah,357,UTAHDWQ,565,81,130,LANDSAT/LT5_SR,4917450
1173,,,1494,10/7/1995,LT50370321995280,Utah,657,UTAHDWQ,1252,80,180,LANDSAT/LT5_SR,4917770
1148,1,1,1634,10/14/1995,LT50380321995287,Utah,452,UTAHDWQ,1268,25,-14,LANDSAT/LT5_SR,4917370
1202,1,1,1634,10/14/1995,LT50380321995287,Utah,453,UTAHDWQ,1311,95,36,LANDSAT/LT5_SR,4917390
395,1,1,668,10/14/1995,LT50380321995287,Utah,299,UTAHDWQ,494,61,88,LANDSAT/LT5_SR,4917450
1259,1,1,1689,10/14/1995,LT50380321995287,Utah,504,UTAHDWQ,1355,60,-14,LANDSAT/LT5_SR,4917500
1039,1,1,1529,10/14/1995,LT50380321995287,Utah,399,UTAHDWQ,1096,60,-15,LANDSAT/LT5_SR,4917520
772,1,1,1260,10/14/1995,LT50380321995287,Utah,451,UTAHDWQ,1009,24,35,LANDSAT/LT5_SR,4917600
1015,1,1,1475,10/14/1995,LT50380321995287,Utah,401,UTAHDWQ,1183,25,88,LANDSAT/LT5_SR,4917770
616,1,1,738,10/23/1995,LT50370321995296,Utah,419,UTAHDWQ,579,-12,-18,LANDSAT/LT5_SR,4917450
1008,1,1,1366,10/30/1995,LT50380321995303,Utah,344,UTAHDWQ,927,67,-19,LANDSAT/LT5_SR,4917370
863,1,1,1305,10/30/1995,LT50380321995303,Utah,293,UTAHDWQ,883,111,-17,LANDSAT/LT5_SR,4917390
455,1,1,741,10/30/1995,LT50380321995303,Utah,352,UTAHDWQ,534,30,-17,LANDSAT/LT5_SR,4917450
1042,1,1,1493,10/30/1995,LT50380321995303,Utah,405,UTAHDWQ,1078,108,101,LANDSAT/LT5_SR,4917500
1128,1,1,1618,10/30/1995,LT50380321995303,Utah,338,UTAHDWQ,1076,65,40,LANDSAT/LT5_SR,4917520
873,1,1,1309,10/30/1995,LT50380321995303,Utah,414,UTAHDWQ,985,71,42,LANDSAT/LT5_SR,4917600
861,1,1,1179,10/30/1995,LT50380321995303,Utah,352,UTAHDWQ,882,-8,42,LANDSAT/LT5_SR,4917770
2289,4,3,2517,5/9/1996,LT50380321996130,Utah,1839,UTAHDWQ,2203,1551,1351,LANDSAT/LT5_SR,4917310
1714,4,2,1929,5/9/1996,LT50380321996130,Utah,1149,UTAHDWQ,1632,731,830,LANDSAT/LT5_SR,4917370
20000,4,3,8345,5/9/1996,LT50380321996130,Utah,8613,UTAHDWQ,20000,6105,4686,LANDSAT/LT5_SR,4917390
20000,4,3,6334,5/9/1996,LT50380321996130,Utah,6833,UTAHDWQ,6375,5419,4574,LANDSAT/LT5_SR,4917450
1193,4,1,1381,5/9/1996,LT50380321996130,Utah,546,UTAHDWQ,1005,386,271,LANDSAT/LT5_SR,4917500
1375,1,1,1654,5/9/1996,LT50380321996130,Utah,532,UTAHDWQ,1284,132,84,LANDSAT/LT5_SR,4917520
20000,4,3,20000,5/9/1996,LT50380321996130,Utah,20000,UTAHDWQ,20000,6069,4178,LANDSAT/LT5_SR,4917600
3825,4,3,3887,5/9/1996,LT50380321996130,Utah,3797,UTAHDWQ,3688,2369,2093,LANDSAT/LT5_SR,4917770
1194,1,1,1543,6/10/1996,LT50380321996162,Utah,287,UTAHDWQ,1033,45,51,LANDSAT/LT5_SR,4917310
1304,1,1,1687,6/10/1996,LT50380321996162,Utah,327,UTAHDWQ,1124,119,17,LANDSAT/LT5_SR,4917370
899,1,1,1288,6/10/1996,LT50380321996162,Utah,250,UTAHDWQ,825,45,51,LANDSAT/LT5_SR,4917390
548,1,1,811,6/10/1996,LT50380321996162,Utah,468,UTAHDWQ,648,117,51,LANDSAT/LT5_SR,4917450
1452,1,1,1865,6/10/1996,LT50380321996162,Utah,331,UTAHDWQ,1300,49,53,LANDSAT/LT5_SR,4917500
979,1,1,1322,6/10/1996,LT50380321996162,Utah,237,UTAHDWQ,727,112,85,LANDSAT/LT5_SR,4917520
1093,1,1,1580,6/10/1996,LT50380321996162,Utah,582,UTAHDWQ,1242,144,88,LANDSAT/LT5_SR,4917600
725,1,1,1102,6/10/1996,LT50380321996162,Utah,317,UTAHDWQ,792,43,50,LANDSAT/LT5_SR,4917770
20000,4,3,8159,6/26/1996,LT50380321996178,Utah,8755,UTAHDWQ,20000,20000,6686,LANDSAT/LT5_SR,4917310
2450,4,3,2518,6/26/1996,LT50380321996178,Utah,2272,UTAHDWQ,2355,2001,1752,LANDSAT/LT5_SR,4917370
20000,4,3,20000,6/26/1996,LT50380321996178,Utah,20000,UTAHDWQ,20000,3422,2763,LANDSAT/LT5_SR,4917390
20000,4,3,20000,6/26/1996,LT50380321996178,Utah,20000,UTAHDWQ,20000,2509,2043,LANDSAT/LT5_SR,4917450
20000,4,3,7310,6/26/1996,LT50380321996178,Utah,7477,UTAHDWQ,20000,2802,2349,LANDSAT/LT5_SR,4917500
20000,4,3,20000,6/26/1996,LT50380321996178,Utah,20000,UTAHDWQ,20000,20000,5237,LANDSAT/LT5_SR,4917520
20000,4,3,5040,6/26/1996,LT50380321996178,Utah,5491,UTAHDWQ,5024,5090,4246,LANDSAT/LT5_SR,4917600
20000,4,3,20000,6/26/1996,LT50380321996178,Utah,20000,UTAHDWQ,20000,4551,3919,LANDSAT/LT5_SR,4917770
1116,1,1,1545,7/12/1996,LT50380321996194,Utah,358,UTAHDWQ,1070,33,21,LANDSAT/LT5_SR,4917310
1149,1,1,1583,7/12/1996,LT50380321996194,Utah,354,UTAHDWQ,1128,31,56,LANDSAT/LT5_SR,4917370
1021,1,1,1438,7/12/1996,LT50380321996194,Utah,352,UTAHDWQ,1039,6,19,LANDSAT/LT5_SR,4917390
559,1,1,851,7/12/1996,LT50380321996194,Utah,534,UTAHDWQ,621,54,-14,LANDSAT/LT5_SR,4917450
1319,1,1,1728,7/12/1996,LT50380321996194,Utah,395,UTAHDWQ,1247,82,57,LANDSAT/LT5_SR,4917500
1147,1,1,1584,7/12/1996,LT50380321996194,Utah,424,UTAHDWQ,1156,79,19,LANDSAT/LT5_SR,4917520
995,1,1,1440,7/12/1996,LT50380321996194,Utah,465,UTAHDWQ,1130,56,20,LANDSAT/LT5_SR,4917600
964,1,1,1401,7/12/1996,LT50380321996194,Utah,350,UTAHDWQ,1038,54,19,LANDSAT/LT5_SR,4917770
535,1,1,971,8/13/1996,LT50380321996226,Utah,356,UTAHDWQ,521,75,17,LANDSAT/LT5_SR,4917310
817,1,1,1160,8/13/1996,LT50380321996226,Utah,316,UTAHDWQ,772,51,56,LANDSAT/LT5_SR,4917370
514,1,1,819,8/13/1996,LT50380321996226,Utah,276,UTAHDWQ,490,75,17,LANDSAT/LT5_SR,4917390
617,1,1,895,8/13/1996,LT50380321996226,Utah,752,UTAHDWQ,741,51,56,LANDSAT/LT5_SR,4917450
836,1,1,1166,8/13/1996,LT50380321996226,Utah,330,UTAHDWQ,692,4,58,LANDSAT/LT5_SR,4917500
652,1,1,893,8/13/1996,LT50380321996226,Utah,394,UTAHDWQ,614,153,94,LANDSAT/LT5_SR,4917520
962,1,1,1316,8/13/1996,LT50380321996226,Utah,838,UTAHDWQ,1152,82,58,LANDSAT/LT5_SR,4917600
531,1,1,893,8/13/1996,LT50380321996226,Utah,473,UTAHDWQ,644,50,94,LANDSAT/LT5_SR,4917770
505,1,1,779,8/29/1996,LT50380321996242,Utah,448,UTAHDWQ,506,50,16,LANDSAT/LT5_SR,4917310
1191,1,1,1627,8/29/1996,LT50380321996242,Utah,401,UTAHDWQ,1188,47,15,LANDSAT/LT5_SR,4917370
1126,1,1,1500,8/29/1996,LT50380321996242,Utah,401,UTAHDWQ,1153,47,56,LANDSAT/LT5_SR,4917390
589,1,1,938,8/29/1996,LT50380321996242,Utah,732,UTAHDWQ,665,45,14,LANDSAT/LT5_SR,4917450
1274,1,1,1579,8/29/1996,LT50380321996242,Utah,387,UTAHDWQ,1195,34,21,LANDSAT/LT5_SR,4917500
866,1,1,1330,8/29/1996,LT50380321996242,Utah,402,UTAHDWQ,879,-5,15,LANDSAT/LT5_SR,4917520
809,1,1,1177,8/29/1996,LT50380321996242,Utah,470,UTAHDWQ,867,34,-16,LANDSAT/LT5_SR,4917600
947,1,1,1328,8/29/1996,LT50380321996242,Utah,481,UTAHDWQ,1049,46,137,LANDSAT/LT5_SR,4917770
1337,1,1,1731,9/14/1996,LT50380321996258,Utah,639,UTAHDWQ,1475,34,64,LANDSAT/LT5_SR,4917310
1493,1,1,1926,9/14/1996,LT50380321996258,Utah,701,UTAHDWQ,1708,47,70,LANDSAT/LT5_SR,4917370
1084,1,1,1551,9/14/1996,LT50380321996258,Utah,563,UTAHDWQ,1262,41,24,LANDSAT/LT5_SR,4917390
687,1,1,1027,9/14/1996,LT50380321996258,Utah,734,UTAHDWQ,909,68,24,LANDSAT/LT5_SR,4917450
1330,1,1,1805,9/14/1996,LT50380321996258,Utah,827,UTAHDWQ,1504,244,155,LANDSAT/LT5_SR,4917500
1580,1,1,2001,9/14/1996,LT50380321996258,Utah,946,UTAHDWQ,1835,60,63,LANDSAT/LT5_SR,4917520
1062,1,1,1464,9/14/1996,LT50380321996258,Utah,873,UTAHDWQ,1331,77,-12,LANDSAT/LT5_SR,4917600
1019,1,1,1377,9/14/1996,LT50380321996258,Utah,432,UTAHDWQ,1121,41,-17,LANDSAT/LT5_SR,4917770
4590,4,3,4393,10/16/1996,LT50380321996290,Utah,5054,UTAHDWQ,4588,4628,4258,LANDSAT/LT5_SR,4917310
20000,4,3,7221,10/16/1996,LT50380321996290,Utah,8153,UTAHDWQ,7518,6905,5577,LANDSAT/LT5_SR,4917370
4394,4,3,4014,10/16/1996,LT50380321996290,Utah,4453,UTAHDWQ,4152,3720,3391,LANDSAT/LT5_SR,4917390
4849,4,3,4483,10/16/1996,LT50380321996290,Utah,5001,UTAHDWQ,4663,4392,3748,LANDSAT/LT5_SR,4917450
20000,4,3,5496,10/16/1996,LT50380321996290,Utah,5989,UTAHDWQ,5633,5027,4356,LANDSAT/LT5_SR,4917500
20000,4,3,5732,10/16/1996,LT50380321996290,Utah,6488,UTAHDWQ,5910,5331,5071,LANDSAT/LT5_SR,4917520
5340,4,3,4989,10/16/1996,LT50380321996290,Utah,5741,UTAHDWQ,5205,5161,4306,LANDSAT/LT5_SR,4917600
20000,4,3,6187,10/16/1996,LT50380321996290,Utah,7127,UTAHDWQ,6487,6872,5985,LANDSAT/LT5_SR,4917770
1165,1,1,1497,5/12/1997,LT50380321997132,Utah,317,UTAHDWQ,937,69,51,LANDSAT/LT5_SR,4917310
1126,1,1,1388,5/12/1997,LT50380321997132,Utah,209,UTAHDWQ,789,68,85,LANDSAT/LT5_SR,4917370
851,1,1,1169,5/12/1997,LT50380321997132,Utah,208,UTAHDWQ,729,44,51,LANDSAT/LT5_SR,4917390
1085,1,1,1319,5/12/1997,LT50380321997132,Utah,187,UTAHDWQ,740,49,53,LANDSAT/LT5_SR,4917500
1156,1,1,1534,5/12/1997,LT50380321997132,Utah,306,UTAHDWQ,959,87,83,LANDSAT/LT5_SR,4917520
1144,1,1,1531,5/12/1997,LT50380321997132,Utah,374,UTAHDWQ,1149,124,89,LANDSAT/LT5_SR,4917600
533,1,1,801,5/12/1997,LT50380321997132,Utah,205,UTAHDWQ,578,67,120,LANDSAT/LT5_SR,4917770
2809,4,3,2885,5/28/1997,LT50380321997148,Utah,3165,UTAHDWQ,2654,2813,2641,LANDSAT/LT5_SR,4917310
2217,4,3,2437,5/28/1997,LT50380321997148,Utah,1608,UTAHDWQ,2028,1293,1183,LANDSAT/LT5_SR,4917370
1222,4,1,1483,5/28/1997,LT50380321997148,Utah,563,UTAHDWQ,1069,347,331,LANDSAT/LT5_SR,4917390
2446,4,3,2600,5/28/1997,LT50380321997148,Utah,2093,UTAHDWQ,2255,1823,1626,LANDSAT/LT5_SR,4917500
2622,4,3,2724,5/28/1997,LT50380321997148,Utah,2813,UTAHDWQ,2492,2343,2043,LANDSAT/LT5_SR,4917520
873,1,1,1156,5/28/1997,LT50380321997148,Utah,329,UTAHDWQ,803,119,88,LANDSAT/LT5_SR,4917600
1556,4,1,1815,5/28/1997,LT50380321997148,Utah,1210,UTAHDWQ,1460,912,788,LANDSAT/LT5_SR,4917770
20000,4,3,7528,6/13/1997,LT50380321997164,Utah,7899,UTAHDWQ,20000,3907,3126,LANDSAT/LT5_SR,4917310
20000,4,3,4135,6/13/1997,LT50380321997164,Utah,4084,UTAHDWQ,4034,2732,2393,LANDSAT/LT5_SR,4917370
20000,4,3,7139,6/13/1997,LT50380321997164,Utah,7628,UTAHDWQ,20000,5498,4380,LANDSAT/LT5_SR,4917390
20000,4,3,5796,6/13/1997,LT50380321997164,Utah,6130,UTAHDWQ,5813,5007,4311,LANDSAT/LT5_SR,4917500
20000,4,3,6459,6/13/1997,LT50380321997164,Utah,6816,UTAHDWQ,6416,2967,2567,LANDSAT/LT5_SR,4917520
1590,0,1,2093,6/13/1997,LT50380321997164,Utah,1279,UTAHDWQ,1913,512,433,LANDSAT/LT5_SR,4917600
20000,4,3,7876,6/13/1997,LT50380321997164,Utah,8468,UTAHDWQ,20000,20000,5528,LANDSAT/LT5_SR,4917770
1208,1,1,1707,6/29/1997,LT50380321997180,Utah,611,UTAHDWQ,1325,215,224,LANDSAT/LT5_SR,4917310
1459,1,1,1909,6/29/1997,LT50380321997180,Utah,746,UTAHDWQ,1656,306,191,LANDSAT/LT5_SR,4917370
1167,1,1,1676,6/29/1997,LT50380321997180,Utah,502,UTAHDWQ,1269,188,190,LANDSAT/LT5_SR,4917390
1448,1,1,1872,6/29/1997,LT50380321997180,Utah,616,UTAHDWQ,1518,195,225,LANDSAT/LT5_SR,4917500
1545,1,1,2057,6/29/1997,LT50380321997180,Utah,978,UTAHDWQ,1858,278,291,LANDSAT/LT5_SR,4917520
1026,1,1,1470,6/29/1997,LT50380321997180,Utah,714,UTAHDWQ,1326,125,123,LANDSAT/LT5_SR,4917600
951,1,1,1400,6/29/1997,LT50380321997180,Utah,406,UTAHDWQ,1130,57,55,LANDSAT/LT5_SR,4917770
601,1,1,905,7/15/1997,LT50380321997196,Utah,217,UTAHDWQ,478,14,23,LANDSAT/LT5_SR,4917310
1269,1,1,1694,7/15/1997,LT50380321997196,Utah,390,UTAHDWQ,1235,61,93,LANDSAT/LT5_SR,4917370
894,1,1,1319,7/15/1997,LT50380321997196,Utah,219,UTAHDWQ,844,38,-9,LANDSAT/LT5_SR,4917390
1084,1,1,1525,7/15/1997,LT50380321997196,Utah,253,UTAHDWQ,928,38,58,LANDSAT/LT5_SR,4917500
1215,1,1,1662,7/15/1997,LT50380321997196,Utah,386,UTAHDWQ,1263,13,-10,LANDSAT/LT5_SR,4917520
834,1,1,1288,7/15/1997,LT50380321997196,Utah,494,UTAHDWQ,986,38,24,LANDSAT/LT5_SR,4917600
890,1,1,1318,7/15/1997,LT50380321997196,Utah,352,UTAHDWQ,1010,59,23,LANDSAT/LT5_SR,4917770
793,1,1,1183,7/31/1997,LT50380321997212,Utah,362,UTAHDWQ,809,37,21,LANDSAT/LT5_SR,4917310
945,1,1,1291,7/31/1997,LT50380321997212,Utah,336,UTAHDWQ,959,41,59,LANDSAT/LT5_SR,4917370
977,1,1,1395,7/31/1997,LT50380321997212,Utah,313,UTAHDWQ,1066,30,55,LANDSAT/LT5_SR,4917390
844,1,1,1257,7/31/1997,LT50380321997212,Utah,337,UTAHDWQ,873,17,59,LANDSAT/LT5_SR,4917500
1112,1,1,1539,7/31/1997,LT50380321997212,Utah,542,UTAHDWQ,1216,59,92,LANDSAT/LT5_SR,4917520
738,1,1,1150,7/31/1997,LT50380321997212,Utah,587,UTAHDWQ,873,113,94,LANDSAT/LT5_SR,4917600
912,1,1,1360,7/31/1997,LT50380321997212,Utah,394,UTAHDWQ,1098,58,56,LANDSAT/LT5_SR,4917770
871,1,1,1461,8/16/1997,LT50380321997228,Utah,695,UTAHDWQ,1103,74,55,LANDSAT/LT5_SR,4917310
811,2,1,1228,8/16/1997,LT50380321997228,Utah,425,UTAHDWQ,915,50,55,LANDSAT/LT5_SR,4917370
2990,4,3,3258,8/16/1997,LT50380321997228,Utah,3411,UTAHDWQ,3210,3828,3394,LANDSAT/LT5_SR,4917390
1829,4,3,1914,8/16/1997,LT50380321997228,Utah,1682,UTAHDWQ,1781,1430,1255,LANDSAT/LT5_SR,4917500
768,1,1,1188,8/16/1997,LT50380321997228,Utah,461,UTAHDWQ,820,73,92,LANDSAT/LT5_SR,4917520
20000,4,3,5872,8/16/1997,LT50380321997228,Utah,6489,UTAHDWQ,5926,6019,5111,LANDSAT/LT5_SR,4917600
20000,4,3,6818,8/16/1997,LT50380321997228,Utah,7449,UTAHDWQ,6909,20000,6316,LANDSAT/LT5_SR,4917770
532,1,1,988,9/1/1997,LT50380321997244,Utah,506,UTAHDWQ,685,33,21,LANDSAT/LT5_SR,4917310
1322,1,1,1735,9/1/1997,LT50380321997244,Utah,639,UTAHDWQ,1487,16,104,LANDSAT/LT5_SR,4917370
730,1,1,1228,9/1/1997,LT50380321997244,Utah,543,UTAHDWQ,878,32,59,LANDSAT/LT5_SR,4917390
1226,1,1,1623,9/1/1997,LT50380321997244,Utah,438,UTAHDWQ,1269,13,63,LANDSAT/LT5_SR,4917500
1270,1,1,1751,9/1/1997,LT50380321997244,Utah,822,UTAHDWQ,1495,55,139,LANDSAT/LT5_SR,4917520
935,1,1,1351,9/1/1997,LT50380321997244,Utah,596,UTAHDWQ,1111,91,103,LANDSAT/LT5_SR,4917600
1071,1,1,1509,9/1/1997,LT50380321997244,Utah,421,UTAHDWQ,1267,4,-18,LANDSAT/LT5_SR,4917770
1010,1,1,1499,9/17/1997,LT50380321997260,Utah,459,UTAHDWQ,1124,40,65,LANDSAT/LT5_SR,4917310
1026,1,1,1455,9/17/1997,LT50380321997260,Utah,473,UTAHDWQ,1094,47,-11,LANDSAT/LT5_SR,4917370
876,1,1,1416,9/17/1997,LT50380321997260,Utah,580,UTAHDWQ,1054,38,64,LANDSAT/LT5_SR,4917390
1210,1,1,1578,9/17/1997,LT50380321997260,Utah,432,UTAHDWQ,1194,101,110,LANDSAT/LT5_SR,4917500
894,1,1,1373,9/17/1997,LT50380321997260,Utah,493,UTAHDWQ,1052,91,64,LANDSAT/LT5_SR,4917520
722,1,1,1171,9/17/1997,LT50380321997260,Utah,757,UTAHDWQ,928,73,68,LANDSAT/LT5_SR,4917600
642,1,1,1077,9/17/1997,LT50380321997260,Utah,456,UTAHDWQ,780,38,24,LANDSAT/LT5_SR,4917770
1153,1,1,1611,10/3/1997,LT50380321997276,Utah,535,UTAHDWQ,1347,36,113,LANDSAT/LT5_SR,4917310
1182,1,1,1609,10/3/1997,LT50380321997276,Utah,447,UTAHDWQ,1195,39,23,LANDSAT/LT5_SR,4917370
1235,1,1,1699,10/3/1997,LT50380321997276,Utah,408,UTAHDWQ,1383,42,25,LANDSAT/LT5_SR,4917390
578,1,1,820,10/3/1997,LT50380321997276,Utah,455,UTAHDWQ,710,12,-18,LANDSAT/LT5_SR,4917450
1314,1,1,1698,10/3/1997,LT50380321997276,Utah,416,UTAHDWQ,1347,15,-17,LANDSAT/LT5_SR,4917500
1130,1,1,1658,10/3/1997,LT50380321997276,Utah,490,UTAHDWQ,1271,6,-22,LANDSAT/LT5_SR,4917520
918,1,1,1333,10/3/1997,LT50380321997276,Utah,642,UTAHDWQ,1050,74,26,LANDSAT/LT5_SR,4917600
837,1,1,1284,10/3/1997,LT50380321997276,Utah,409,UTAHDWQ,1009,12,71,LANDSAT/LT5_SR,4917770
1040,1,1,1428,10/19/1997,LT50380321997292,Utah,323,UTAHDWQ,947,-11,32,LANDSAT/LT5_SR,4917310
1322,1,1,1681,10/19/1997,LT50380321997292,Utah,474,UTAHDWQ,1358,-10,32,LANDSAT/LT5_SR,4917370
1175,1,1,1528,10/19/1997,LT50380321997292,Utah,382,UTAHDWQ,1235,58,-14,LANDSAT/LT5_SR,4917390
438,1,1,669,10/19/1997,LT50380321997292,Utah,381,UTAHDWQ,584,-7,-14,LANDSAT/LT5_SR,4917450
1126,1,1,1480,10/19/1997,LT50380321997292,Utah,329,UTAHDWQ,1032,89,-15,LANDSAT/LT5_SR,4917500
1219,1,1,1579,10/19/1997,LT50380321997292,Utah,374,UTAHDWQ,1235,-10,83,LANDSAT/LT5_SR,4917520
795,1,1,1278,10/19/1997,LT50380321997292,Utah,477,UTAHDWQ,951,-8,33,LANDSAT/LT5_SR,4917600
1022,1,1,1327,10/19/1997,LT50380321997292,Utah,380,UTAHDWQ,1114,57,33,LANDSAT/LT5_SR,4917770
